0.1,1.9219,4.5603,5.9647,8.5485,12.626,16.807,17.791,18.163,2.4484,5.2946,6.6939,8.5129,12.33,16.546,16.946,17.22,19.313,2.9903,7.8673,11.939,13.95,13.978,14.764,19.774,2.5711,3.9775,5.6396,9.1908,13.346,13.822,14.31,16.638,0.70552,5.5565,9.0624,10.186,10.009,12.528,17.211,19.227
0.1,2.0051,4.426,5.9554,8.7783,12.99,16.675,17.328,18.543,2.8475,4.1554,5.4627,7.8716,12.135,17.114,18.911,19.255,19.432,19.842,19.858,0.21533,1.4159,2.5484,3.0781,5.0953,9.6179,10.251,10.897,12.248,13.05,13.041,13.558,14.597,15.052,15.845,0.49716,2.9128,3.5363,4.5049,5.7051,6.2244
0.1,2.0542,4.3186,5.9945,9.0289,13.248,16.472,16.972,19.529,2.3337,3.1962,5.0684,8.2304,13.366,17.232,18.573,18.694,18.952,19.342,19.361,0.10026,2.1497,5.7269,10.779,15.262,19.102,3.7567,8.8021,12.494,15.5,18.943,4.5783,8.8555,11.893,15.596,1.4683,5.1152,8.0555,11.857,17.592,1.5009
0.1,2.0733,4.2399,6.0742,9.2713,13.397,16.239,16.783,0.18657,1.6424,2.8748,5.8411,10.334,14.354,15.312,15.466,19.752,2.5381,3.7882,5.3086,7.9788,13.109,16.643,17.409,17.397,17.807,17.914,18.085,19.892,5.1001,9.108,11.462,12.792,14.289,18.499,19.284,0.60243,4.8559,8.1286,10.144,12.211
0.1,2.065,4.1912,6.1793,9.4625,13.446,16.05,16.765,0.26076,1.2262,3.1553,7.0151,11.088,13.35,14.085,17.613,18.209,1.1001,4.9187,7.8653,9.9088,12.468,14.275,16.734,18.295,0.53569,4.1796,7.925,10.029,11.236,14.381,15.353,18.274,1.9707,4.8819,6.9571,9.4856,11.031,13.459,15.196,18.046
0.1,2.0355,4.1712,6.3012,9.6021,13.425,15.898,16.845,0.13231,1.0576,3.7044,7.5794,10.779,12.662,14.923,16.711,19.107,1.3049,3.5941,6.8023,10.554,12.756,13.948,16.676,17.829,1.4518,4.8375,7.3465,9.4774,12.055,13.604,16.211,18.225,0.86621,4.3879,7.8645,8.8909,11.838,12.764,15.49,18.932
0.1,1.9909,4.1752,6.4273,9.6863,13.356,15.812,16.936,0.015587,1.0592,4.0098,7.6099,10.473,12.603,15.026,16.703,19.08,1.0234,3.7773,7.2787,10.575,12.377,14.551,16.151,18.706,1.2994,3.8227,7.0132,10.308,11.435,14.273,15.836,17.663,1.1624,5.0955,7.7102,8.6831,11.761,12.71,16.059,18.377
0.1,1.9365,4.1931,6.5501,9.7272,13.263,15.755,17.029,19.916,1.1301,4.1527,7.5038,10.286,12.701,14.94,16.846,18.922,1.0444,4.0244,7.4057,10.397,12.37,14.515,16.24,18.673,1.0385,3.8597,7.2959,10.214,11.357,14.335,15.604,18,1.6513,4.994,7.2189,9.196,11.203,13.411,15.443,17.845
0.1,1.8775,4.2272,6.6756,9.7354,13.151,15.755,17.078,19.882,1.1928,4.1238,7.4357,10.284,12.751,14.901,16.873,18.899,1.0877,4.0424,7.3676,10.367,12.412,14.465,16.274,18.634,1.0898,3.91,7.2771,10.176,11.39,14.299,15.609,18.075,1.6636,4.923,7.2027,9.2265,11.212,13.376,15.429,17.939
0.1,1.823,4.2489,6.8098,9.7451,13.023,15.763,17.112,19.876,1.2392,4.0402,7.399,10.352,12.765,14.871,16.863,18.919,1.1526,3.9744,7.2629,10.388,12.453,14.451,16.249,18.633,1.2005,3.9053,7.1594,10.203,11.419,14.288,15.674,17.952,1.5522,4.9978,7.3024,9.1084,11.275,13.35,15.535,17.841
0.1,1.7796,4.2466,6.9589,9.7825,12.899,15.765,17.154,19.866,1.29,3.9306,7.3546,10.447,12.794,14.838,16.872,18.919,1.2202,3.9309,7.1604,10.397,12.509,14.394,16.274,18.567,1.3266,3.9793,7.0698,10.17,11.484,14.232,15.739,17.926,1.4709,4.9901,7.3688,9.0338,11.344,13.277,15.625,17.849
0.1,1.7559,4.198,7.1219,9.8674,12.784,15.74,17.217,19.835,1.363,3.8128,7.2708,10.535,12.845,14.762,16.885,18.916,1.3285,3.8541,6.9819,10.403,12.63,14.222,16.403,18.301,1.527,4.2695,7.0003,9.9766,11.671,14.04,15.885,17.971,1.2975,4.8675,7.4912,8.934,11.485,13.099,15.771,17.983
0.1,1.7616,4.0598,7.2917,10.055,12.72,15.625,17.347,19.718,1.4998,3.6909,7.0892,10.598,12.996,14.579,17.033,18.722,1.544,4.0034,6.8225,10.201,12.837,13.944,16.677,17.951,1.4162,4.6973,7.2946,9.5921,11.949,13.715,16.11,18.193,1.0145,4.5171,7.7277,8.8694,11.768,12.756,15.846,18.606
0.1,1.8047,3.8197,7.4057,10.349,12.774,15.394,17.546,19.491,1.7029,3.6421,6.8019,10.537,13.249,14.343,17.331,18.387,1.5687,4.523,7.1109,9.8454,12.888,13.935,16.79,17.99,1.1595,4.67,7.5218,9.5769,11.929,13.716,16.061,18.435,1.0548,4.2761,7.7125,8.9957,11.742,12.811,15.572,18.812
0.1,1.8922,3.4865,7.3579,10.721,13.073,15.065,17.817,19.171,1.9712,3.8337,6.4325,10.132,13.617,14.379,17.463,18.686,0.3427,4.0594,8.1476,10.881,11.931,14.992,15.849,19.007,1.3248,3.5074,6.7254,10.593,11.636,13.612,16.62,17.686,19.763,3.3479,8.3921,10.876,10.859,11.402,14.876,19.751
